"snippet","data_ref","x","y","tied_data_refs"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:46:69:70",131.141,12.736,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:46:75:76",133.57,12.736,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:46:80:81",135.999,12.736,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:47:4:5",144.949,12.736,""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:47:10:11",149.14,12.736,""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:47:15:16",151.715,12.736,""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:47:20:21",154.623,12.736,""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:47:25:26",157.66,12.736,""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:47:30:31",160.696,12.736,""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:47:35:36",163.732,12.736,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:47:40:41",168.16,12.736,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:47:45:46",171.896,12.736,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:47:50:51",175.095,12.736,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:47:55:56",178.456,12.736,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:47:62:63",182.046,12.736,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:48:4:5",194.116,12.736,""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:48:10:11",198.307,12.736,""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:48:15:16",201.002,12.736,""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:48:20:21",203.431,12.736,""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:48:25:26",206.006,12.736,""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:48:30:31",209.307,12.736,""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:48:35:36",212.668,12.736,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:48:40:41",216.242,12.736,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:48:45:46",219.364,12.736,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:48:50:51",222.485,12.736,""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:48:55:56",225.607,12.736,""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM016_MaeOIteSombaUpuYesus/GPM016_MaeOIteSombaUpuYesus_ly_data.ily:48:63:64",229.198,12.736,""
