"snippet","data_ref","x","y","bar","bar_moment"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:54:30:31",145.322,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:54:36:37",149.513,15.289,8.0,"7"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:54:42:43",153.142,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:54:46:47",156.771,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:56:4:5",165.44,15.289,9.0,"8"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:56:8:9",168.596,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:56:12:13",172.102,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:56:16:17",174.917,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:56:20:21",177.346,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:56:24:25",180.975,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:56:39:40",186.294,15.289,10.0,"9"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:56:43:44",188.955,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:56:47:48",191.966,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:56:51:52",194.395,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:56:55:56",197.201,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:56:59:60",201.09,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:57:4:5",206.481,15.289,11.0,"10"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:57:8:9",210.11,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:57:12:13",213.739,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:57:18:19",217.369,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:57:24:25",222.759,15.289,12.0,"11"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:58:4:5",237.669,15.289,13.0,"12"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:58:8:9",240.825,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:58:12:13",244.331,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:58:16:17",247.145,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:58:20:21",249.574,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:58:24:25",253.204,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:58:39:40",258.523,15.289,14.0,"13"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:58:43:44",261.184,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:58:47:48",264.194,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:58:51:52",266.624,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:58:55:56",269.429,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:58:59:60",273.319,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:59:4:5",278.71,15.289,15.0,"14"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:59:8:9",282.339,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:59:12:13",285.968,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:59:18:19",289.597,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM098_LilinKecil/GPM098_LilinKecil_ly_data.ily:59:24:25",294.988,15.289,16.0,"15"
