"snippet","data_ref","x","y","tied_data_refs"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:66:4:5",161.202,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:66:8:9",164.831,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:66:12:13",171.581,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:67:4:5",176.972,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:67:8:9",180.601,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:67:12:13",183.492,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:67:16:17",185.999,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:67:20:21",188.428,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:67:24:25",191.669,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:68:4:5",197.06,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:73:15:16",209.34,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:73:19:20",213.69,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:74:4:5",217.881,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:74:8:9",224.631,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:74:12:13",228.341,15.289,""
