"snippet","data_ref","x","y","bar","bar_moment"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:50:62:63",160.03,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:51:4:5",165.421,15.289,13.0,"25/4"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:51:8:9",169.05,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:51:12:13",171.864,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:51:18:19",176.055,15.289,14.0,"27/4"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:51:24:25",179.684,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:51:31:32",185.074,15.289,15.0,"29/4"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:56:18:19",196.434,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:56:24:25",200.624,15.289,17.0,"8"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:56:29:30",206.174,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:56:35:36",210.364,15.289,18.0,"17/2"
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:56:40:41",217.882,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:56:47:48",222.073,15.289,19.0,"9"
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:56:51:52",225.143,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:56:55:56",227.83,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:56:59:60",230.354,15.289,"",""
