"snippet","data_ref","x","y","bar","bar_moment"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:76:28:29",135.725,15.732,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:76:34:35",139.074,15.732,"",""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:76:62:63",142.423,15.732,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:76:67:68",146.808,15.732,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:77:4:5",152.198,15.732,7.0,"6"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:77:11:12",156.268,15.732,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:77:17:18",160.448,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:77:23:24",165.592,15.732,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:77:27:28",169.756,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:77:33:34",174.337,15.732,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:77:39:40",179.388,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:78:4:5",184.003,15.732,8.0,"7"
"dis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:78:28:29",187.632,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:78:36:37",190.061,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:78:63:64",192.491,15.732,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:83:4:5",201.492,15.732,9.0,"8"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:83:8:9",205.621,15.732,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:83:14:15",209.895,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:83:18:19",213.524,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:84:4:5",218.914,15.732,10.0,"9"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:84:8:9",222.907,15.732,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:84:14:15",227.684,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:84:20:21",231.335,15.732,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:84:24:25",233.764,15.732,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:85:4:5",242.276,15.732,11.0,"10"
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:85:11:12",245.926,15.732,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM188_KristusMengundang/GPM188_KristusMengundang_ly_data.ily:85:18:19",250.021,15.732,"",""
