"snippet","data_ref","x","y","tied_data_refs"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:50:61:62",134.547,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:50:65:66",137.857,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:51:4:5",146.526,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:51:10:11",149.299,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:51:16:17",153.992,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:51:22:23",158.471,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:51:26:27",162.651,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:51:32:33",166.362,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:51:36:37",169.313,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:51:44:45",173.847,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:53:4:5",188.757,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:53:10:11",192.289,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:53:16:17",195.718,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:53:22:23",199.812,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:53:28:29",203.421,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:53:32:33",206.696,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:53:36:37",210.108,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:53:40:41",213.11,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:53:46:47",217.301,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:53:58:59",232.211,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:53:64:65",235.862,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:53:70:71",239.897,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:53:76:77",242.575,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:53:82:83",246.319,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:53:86:87",250.781,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:53:90:91",254.193,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:53:96:97",256.854,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:54:4:5",261.045,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:54:11:12",269.994,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:54:17:18",272.638,15.289,""
