"snippet","data_ref","x","y","bar","bar_moment"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:81:14:15",456.53,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:81:20:21",460.159,15.732,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:81:24:25",463.788,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:85:4:5",475.19,15.732,17.0,"16"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:85:9:10",480.739,15.732,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:85:14:15",483.168,15.732,"",""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:85:20:21",486.797,15.732,"",""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:85:26:27",490.427,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:86:4:5",501.338,15.732,18.0,"17"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:86:9:10",506.887,15.732,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:86:14:15",509.693,15.732,"",""
