"snippet","data_ref","x","y","bar","bar_moment"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:56:21:22",270.459,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:56:25:26",274.255,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:56:31:32",278.046,15.289,17.0,"33/2"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:56:37:38",280.973,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:56:44:45",286.015,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:56:50:51",289.222,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:56:54:55",293.377,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:56:60:61",297.506,15.289,18.0,"35/2"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:56:64:65",300.433,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:56:68:69",305.987,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:56:72:73",309.638,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:56:78:79",313.571,15.289,19.0,"37/2"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:56:82:83",317.512,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:56:86:87",323.066,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:56:90:91",327.076,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:56:96:97",331.764,15.289,20.0,"39/2"
"a","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:57:7:8",338.91,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:57:10:11",341.485,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:57:14:15",344.522,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:57:20:21",348.642,15.289,21.0,"41/2"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:57:26:27",351.569,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:57:33:34",356.492,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:57:39:40",359.016,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:57:43:44",361.703,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:57:49:50",365.494,15.289,22.0,"43/2"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:57:53:54",368.421,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:57:57:58",373.767,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:57:61:62",376.018,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:57:67:68",379.809,15.289,23.0,"45/2"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:57:71:72",383.562,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:57:75:76",388.468,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM190_BerbahagiaPasanganIni/GPM190_BerbahagiaPasanganIni_ly_data.ily:57:79:80",392.161,15.289,"",""
