"snippet","data_ref","x","y","tied_data_refs"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:72:36:37",372.31,15.732,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:72:42:43",376.501,15.732,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:72:46:47",380.13,15.732,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:73:4:5",386.88,15.732,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:73:8:9",390.189,15.732,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:73:14:15",394.38,15.732,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:73:19:20",399.93,15.732,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:73:23:24",402.359,15.732,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:73:27:28",406.078,15.732,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:73:31:32",410.079,15.732,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:73:35:36",413.627,15.732,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:73:41:42",417.961,15.732,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:73:45:46",422.431,15.732,""
"g","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:74:4:5",429.411,15.732,""
"g","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:74:7:8",432.225,15.732,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:74:32:33",436.416,15.732,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:74:38:39",438.845,15.732,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:74:62:63",441.274,15.732,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:74:66:67",444.903,15.732,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:74:70:71",449.237,15.732,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:74:74:75",453.647,15.732,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:74:78:79",456.376,15.732,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:74:84:85",460.568,15.732,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:74:88:89",464.197,15.732,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:75:4:5",470.947,15.732,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:75:8:9",473.376,15.732,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:75:14:15",477.566,15.732,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:75:18:19",480.295,15.732,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:75:23:24",485.845,15.732,""
