"snippet","data_ref","x","y","tied_data_refs"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:59:9:10",255.847,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:59:14:15",261.396,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:59:20:21",265.587,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:59:24:25",268.016,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:59:28:29",275.486,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:59:32:33",278.429,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:59:36:37",282.08,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:60:2:3",286.271,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:60:6:7",288.7,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:60:11:12",294.25,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:60:16:17",299.799,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:60:22:23",303.99,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:60:28:29",306.419,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:61:5:6",323.321,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:61:9:10",326.95,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:61:14:15",332.5,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:61:20:21",336.691,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:61:24:25",339.12,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:61:28:29",346.59,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:61:32:33",349.532,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:61:36:37",353.183,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:62:2:3",357.375,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:62:6:7",359.804,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:62:11:12",365.354,15.289,""
