"snippet","data_ref","x","y","bar","bar_moment"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:51:13:14",181.046,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:51:20:21",185.237,15.289,15.0,"29/4"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:51:26:27",187.666,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:51:36:37",195.135,15.289,16.0,"31/4"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:51:40:41",198.764,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:51:46:47",201.193,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:51:53:54",205.384,15.289,17.0,"33/4"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:51:59:60",207.813,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:52:2:3",215.282,15.289,18.0,"35/4"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:52:8:9",219.172,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:52:14:15",224.146,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:52:18:19",228.497,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:52:26:27",232.737,15.289,19.0,"37/4"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:52:30:31",236.985,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:52:34:35",240.722,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:52:38:39",244.372,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:52:44:45",248.563,15.289,20.0,"39/4"
"a","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:57:13:14",262.604,15.289,"",""
"a","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:57:16:17",265.033,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:57:21:22",269.224,15.289,22.0,"43/4"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:57:25:26",272.311,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:57:29:30",276.244,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:57:33:34",280.322,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:57:37:38",284.869,15.289,23.0,"45/4"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:57:43:44",288.981,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:57:49:50",292.956,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:57:55:56",296.581,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:57:61:62",300.772,15.289,24.0,"47/4"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:57:65:66",304.401,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:57:71:72",309.792,15.289,25.0,"49/4"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:57:75:76",314.023,15.289,"",""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:58:2:3",321.492,15.289,26.0,"51/4"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:58:7:8",325.121,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:58:13:14",327.55,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:58:20:21",331.741,15.289,27.0,"53/4"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:58:26:27",334.17,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:58:31:32",338.52,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:58:37:38",342.785,15.289,28.0,"55/4"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:58:41:42",348.272,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:58:45:46",353.356,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:58:51:52",358.569,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:58:57:58",362.76,15.289,29.0,"57/4"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:58:63:64",365.189,15.289,"",""
"a","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:59:5:6",375.85,15.289,"",""
"a","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:59:8:9",378.279,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:59:13:14",382.47,15.289,31.0,"61/4"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:59:17:18",385.558,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:59:21:22",389.49,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:59:25:26",393.568,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:59:29:30",398.115,15.289,32.0,"63/4"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:59:35:36",402.227,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:59:41:42",406.202,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:59:47:48",409.827,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:59:53:54",414.018,15.289,33.0,"65/4"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:59:57:58",417.647,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:59:63:64",423.038,15.289,34.0,"67/4"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:59:67:68",427.269,15.289,"",""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:60:2:3",434.738,15.289,35.0,"69/4"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:60:7:8",438.367,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:60:13:14",440.797,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:60:20:21",444.987,15.289,36.0,"71/4"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:60:26:27",447.416,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:60:36:37",454.886,15.289,37.0,"73/4"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:60:40:41",458.515,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:60:46:47",460.944,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:60:53:54",465.134,15.289,38.0,"75/4"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:60:59:60",467.564,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:61:2:3",475.033,15.289,39.0,"77/4"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:61:8:9",478.923,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:61:14:15",483.897,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:61:18:19",488.247,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:61:26:27",492.47,15.289,40.0,"79/4"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:61:30:31",496.548,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:61:34:35",501.095,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:61:38:39",505.207,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:61:44:45",509.398,15.289,41.0,"81/4"
"a","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:66:13:14",523.439,15.289,"",""
"a","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:66:16:17",525.868,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:66:21:22",530.058,15.289,43.0,"85/4"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:66:25:26",534.119,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:66:29:30",537.906,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:66:33:34",542.181,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:66:37:38",546.371,15.289,44.0,"87/4"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:66:43:44",549.544,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:66:49:50",554.177,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM166_AyoBawaPersembahanmu/GPM166_AyoBawaPersembahanmu_ly_data.ily:66:55:56",558.528,15.289,"",""
