"snippet","data_ref","x","y","bar","bar_moment"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:65:42:43",320.168,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:65:48:49",322.726,15.732,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:65:54:55",326.916,15.732,14.0,"53/4"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:65:58:59",333.666,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:66:2:3",337.295,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:66:6:7",340.195,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:66:14:15",344.386,15.732,15.0,"57/4"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:66:18:19",346.816,15.732,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:66:22:23",350.373,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:66:26:27",353.93,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:66:32:33",356.359,15.732,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:66:36:37",360.035,15.732,"",""
"cis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:66:40:41",362.594,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:66:47:48",366.923,15.732,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:66:54:55",370.513,15.732,16.0,"61/4"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:71:13:14",382.793,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:71:17:18",385.607,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:71:23:24",389.798,15.732,17.0,"65/4"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:71:29:30",394.209,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:71:33:34",397.108,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:71:39:40",400.444,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:71:43:44",403.54,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:71:49:50",406.678,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:71:53:54",410.628,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:71:59:60",414.142,15.732,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:71:65:66",418.333,15.732,18.0,"69/4"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:71:70:71",424.28,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:71:75:76",426.599,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:72:2:3",434.349,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:72:6:7",438.64,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:72:14:15",442.832,15.732,19.0,"73/4"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:72:18:19",446.756,15.732,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:72:22:23",450.825,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:72:26:27",454.39,15.732,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:72:32:33",458.135,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:72:36:37",460.745,15.732,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:72:42:43",463.174,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:72:47:48",467.678,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:72:54:55",471.27,15.732,20.0,"77/4"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:73:2:3",481.369,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:73:6:7",484.542,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:73:12:13",488.733,15.732,21.0,"81/4"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:73:18:19",491.752,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:73:22:23",494.831,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:73:28:29",497.876,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM198_DiHeningPagi/GPM198_DiHeningPagi_ly_data.ily:73:32:33",500.477,15.732,"",""
