"snippet","data_ref","x","y","bar","bar_moment"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:55:10:11",165.569,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:55:14:15",169.86,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:55:18:19",173.92,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:55:22:23",178.929,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:55:26:27",182.682,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:55:32:33",186.606,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:55:40:41",190.797,15.289,10.0,"9"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:55:44:45",194.644,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:55:48:49",198.5,15.289,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:55:55:56",204.329,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:56:2:3",208.519,15.289,11.0,"10"
