"snippet","data_ref","x","y","bar","bar_moment"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:50:62:63",142.091,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:50:66:67",144.52,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:50:70:71",147.087,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:50:74:75",149.662,15.289,"",""
"b","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:50:78:79",153.134,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:50:81:82",157.553,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:50:87:88",161.744,15.289,8.0,"7"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:51:7:8",178.696,15.289,9.0,"8"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:51:11:12",181.476,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:51:15:16",186.04,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:51:19:20",190.69,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:51:23:24",194.102,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:51:27:28",197.625,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:51:31:32",200.832,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:51:37:38",205.43,15.289,10.0,"9"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:51:41:42",208.262,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:51:45:46",212.611,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:51:49:50",215.04,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:51:58:59",223.71,15.289,11.0,"10"
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:51:62:63",227.241,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:51:66:67",231.122,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:51:70:71",234.244,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:51:74:75",237.084,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:51:79:80",242.634,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:51:85:86",246.824,15.289,12.0,"11"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:52:7:8",264.926,15.289,13.0,"12"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:52:11:12",269.226,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:52:15:16",274.558,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:52:19:20",278.858,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:52:23:24",282.842,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:52:27:28",286.493,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:52:33:34",290.683,15.289,14.0,"13"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:52:37:38",293.113,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:52:41:42",297.462,15.289,"",""
