"snippet","data_ref","x","y","bar","bar_moment"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM310_SatuTanganTakKuat/GPM310_SatuTanganTakKuat_ly_data.ily:70:21:22",280.506,15.289,13.0,"25/2"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM310_SatuTanganTakKuat/GPM310_SatuTanganTakKuat_ly_data.ily:70:25:26",283.295,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM310_SatuTanganTakKuat/GPM310_SatuTanganTakKuat_ly_data.ily:70:29:30",287.1,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM310_SatuTanganTakKuat/GPM310_SatuTanganTakKuat_ly_data.ily:70:33:34",291.92,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM310_SatuTanganTakKuat/GPM310_SatuTanganTakKuat_ly_data.ily:70:37:38",297.381,15.289,"",""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM310_SatuTanganTakKuat/GPM310_SatuTanganTakKuat_ly_data.ily:70:44:45",303.21,15.289,"",""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM310_SatuTanganTakKuat/GPM310_SatuTanganTakKuat_ly_data.ily:70:51:52",307.4,15.289,14.0,"27/2"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM310_SatuTanganTakKuat/GPM310_SatuTanganTakKuat_ly_data.ily:70:56:57",311.162,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM310_SatuTanganTakKuat/GPM310_SatuTanganTakKuat_ly_data.ily:70:60:61",314.096,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM310_SatuTanganTakKuat/GPM310_SatuTanganTakKuat_ly_data.ily:70:64:65",316.714,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM310_SatuTanganTakKuat/GPM310_SatuTanganTakKuat_ly_data.ily:71:2:3",320.16,15.289,"",""
