"snippet","data_ref","x","y","tied_data_refs"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:78:23:24",240.791,15.289,""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:80:2:3",244.981,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:80:9:10",247.41,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:80:13:14",254.881,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:80:19:20",257.61,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:80:25:26",261.252,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:81:2:3",265.443,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:81:6:7",269.072,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:81:10:11",272.701,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:81:17:18",278.53,15.289,""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:82:2:3",282.721,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:82:9:10",285.15,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:82:13:14",289.5,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:82:19:20",292.613,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:82:25:26",295.042,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:82:29:30",299.392,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:82:38:39",301.292,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:84:2:3",304.882,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:89:2:3",320.282,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:89:8:9",323.912,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:89:14:15",328.16,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:89:20:21",332.058,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:89:24:25",335.368,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:90:2:3",339.558,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:90:6:7",343.188,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:90:11:12",349.476,15.289,""
"dis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:90:15:16",353.315,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:90:21:22",356.232,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:91:2:3",360.422,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:91:8:9",364.051,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:91:15:16",369.601,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:91:21:22",373.15,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:91:25:26",376.681,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:92:2:3",380.872,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:92:8:9",384.501,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:94:2:3",396.29,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:94:8:9",399.919,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:94:14:15",403.549,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:94:20:21",408.13,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:94:24:25",411.508,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:95:2:3",415.698,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:95:6:7",419.327,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:95:11:12",425.872,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:95:17:18",430.103,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:95:23:24",433.678,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:96:2:3",437.869,15.289,""
