"snippet","data_ref","x","y","tied_data_refs"
"bes'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:59:29:30",290.479,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:59:37:38",292.908,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:59:44:45",300.219,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:59:49:50",302.649,15.289,""
"bes'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:59:53:54",306.278,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:59:61:62",308.707,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:60:2:3",311.136,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:60:7:8",318.447,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:60:11:12",321.415,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:60:15:16",325.536,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:60:19:20",328.726,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:60:23:24",331.847,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:60:29:30",334.337,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:65:13:14",348.378,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:65:19:20",352.008,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:65:24:25",359.319,15.289,""
"bes'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:65:28:29",361.792,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:65:34:35",364.751,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:65:38:39",367.18,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:65:42:43",369.609,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:65:68:69",372.074,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:65:76:77",379.385,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:65:101:102",383.48,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:66:2:3",387.361,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:66:8:9",390.99,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:66:13:14",398.354,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:66:17:18",403.456,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:66:21:22",406.476,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:66:25:26",408.905,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:66:29:30",412.291,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:66:55:56",414.72,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:66:63:64",422.031,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:66:88:89",424.46,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM257_TuhanKuMemerlukanMu/GPM257_TuhanKuMemerlukanMu_ly_data.ily:67:2:3",428.342,15.289,""
