"snippet","data_ref","x","y","bar","bar_moment"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:50:72:73",197.015,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:50:78:79",199.591,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:50:82:83",202.448,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:50:86:87",205.672,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:50:92:93",210.048,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:50:96:97",213.802,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:50:102:103",217.992,15.289,12.0,"11"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:50:108:109",224.008,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:50:112:113",227.658,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:51:2:3",236.328,15.289,13.0,"12"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:51:8:9",238.784,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:51:12:13",241.794,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:51:18:19",244.839,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:51:22:23",247.483,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:51:26:27",251.817,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:51:34:35",257.207,15.289,14.0,"13"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:51:38:39",259.636,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:51:44:45",262.066,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:51:48:49",265.179,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:51:52:53",267.925,15.289,"",""
