"snippet","data_ref","x","y","bar","bar_moment"
"bes'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM055_TuhanKasihani/GPM055_TuhanKasihani_ly_data.ily:65:58:59",183.377,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM055_TuhanKasihani/GPM055_TuhanKasihani_ly_data.ily:65:66:67",186.15,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM055_TuhanKasihani/GPM055_TuhanKasihani_ly_data.ily:65:71:72",190.5,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM055_TuhanKasihani/GPM055_TuhanKasihani_ly_data.ily:66:4:5",194.69,15.289,11.0,"10"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM055_TuhanKasihani/GPM055_TuhanKasihani_ly_data.ily:66:10:11",198.32,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM055_TuhanKasihani/GPM055_TuhanKasihani_ly_data.ily:66:14:15",205.069,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM055_TuhanKasihani/GPM055_TuhanKasihani_ly_data.ily:67:4:5",210.46,15.289,12.0,"11"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM055_TuhanKasihani/GPM055_TuhanKasihani_ly_data.ily:67:11:12",215.089,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM055_TuhanKasihani/GPM055_TuhanKasihani_ly_data.ily:67:15:16",217.698,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM055_TuhanKasihani/GPM055_TuhanKasihani_ly_data.ily:67:19:20",220.128,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM055_TuhanKasihani/GPM055_TuhanKasihani_ly_data.ily:67:24:25",225.677,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM055_TuhanKasihani/GPM055_TuhanKasihani_ly_data.ily:68:24:25",229.868,15.289,13.0,"12"
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM055_TuhanKasihani/GPM055_TuhanKasihani_ly_data.ily:68:30:31",233.497,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM055_TuhanKasihani/GPM055_TuhanKasihani_ly_data.ily:68:55:56",240.247,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM055_TuhanKasihani/GPM055_TuhanKasihani_ly_data.ily:68:61:62",242.676,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM055_TuhanKasihani/GPM055_TuhanKasihani_ly_data.ily:69:4:5",246.866,15.289,14.0,"13"
