"snippet","data_ref","x","y","bar","bar_moment"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:51:60:61",128.328,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:51:65:66",130.905,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:51:72:73",136.734,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:52:4:5",140.925,15.289,7.0,"6"
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:52:10:11",143.354,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:52:17:18",148.904,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:52:25:26",151.333,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:52:30:31",153.762,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:52:38:39",156.191,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:52:47:48",160.382,15.289,8.0,"7"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:52:51:52",164.012,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:57:4:5",176.291,15.289,9.0,"8"
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:57:10:11",180.181,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:57:16:17",184.353,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:57:22:23",188.208,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:57:28:29",190.92,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:57:32:33",193.35,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:57:38:39",196.762,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:57:44:45",200.952,15.289,10.0,"9"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:57:48:49",204.581,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:57:52:53",208.21,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:57:56:57",210.64,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:58:4:5",217.951,15.289,11.0,"10"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:58:8:9",221.602,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:58:12:13",225.551,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:58:16:17",228.366,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:58:22:23",232.016,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:58:28:29",235.719,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:58:34:35",238.286,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:58:40:41",240.715,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:58:46:47",244.905,15.289,12.0,"11"
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:59:4:5",259.815,15.289,13.0,"12"
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:59:10:11",263.445,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:59:16:17",266.942,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:59:22:23",270.994,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:59:28:29",273.423,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:59:34:35",276.161,15.289,"",""
