"snippet","data_ref","x","y","tied_data_refs"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:96:6:7",186.18,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:97:2:3",191.571,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:100:5:6",197.4,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:101:2:3",201.591,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:101:6:7",204.866,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:101:10:11",208.534,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:101:14:15",212.518,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:102:2:3",216.709,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:102:8:9",219.138,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:102:13:14",221.568,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:103:2:3",226.958,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:104:5:6",232.787,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:105:2:3",236.978,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:105:7:8",240.203,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:105:13:14",243.428,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:105:18:19",246.516,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:106:2:3",250.738,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:106:7:8",254.367,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:107:2:3",259.757,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:112:16:17",267.838,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:113:2:3",272.028,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:113:6:7",275.304,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:113:10:11",278.972,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:113:14:15",282.956,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:114:2:3",287.146,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:114:6:7",290.775,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:114:10:11",295.374,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:115:2:3",300.45,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:115:6:7",304.502,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:115:10:11",308.836,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:115:14:15",314.262,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:116:2:3",319.356,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:116:6:7",322.985,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:117:2:3",328.376,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:120:5:6",334.205,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:121:2:3",338.396,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:121:6:7",341.671,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:121:10:11",345.339,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:121:14:15",349.323,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:122:2:3",353.514,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:122:6:7",357.143,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:122:10:11",361.742,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:123:22:23",366.084,15.289,""
"a","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:123:28:29",369.325,15.289,""
"b","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:123:52:53",373.087,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:123:55:56",375.551,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:124:2:3",379.742,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:124:6:7",383.371,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:125:2:3",388.762,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:128:5:6",394.591,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:129:2:3",398.782,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:129:6:7",402.057,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:129:10:11",405.725,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:129:14:15",409.709,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:130:2:3",413.899,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:130:6:7",417.528,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:130:10:11",422.127,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:131:2:3",427.032,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:131:6:7",430.325,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:131:10:11",434.087,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:131:14:15",437.208,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:132:2:3",441.399,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:132:6:7",445.028,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:133:2:3",450.419,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:136:5:6",456.248,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:137:2:3",460.438,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:137:6:7",463.714,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:137:10:11",467.382,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:137:14:15",471.366,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:138:2:3",475.557,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:138:8:9",477.986,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:138:13:14",480.415,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:139:2:3",485.806,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:140:5:6",491.635,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:141:2:3",495.826,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:141:7:8",498.255,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:141:13:14",500.684,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:141:18:19",504.48,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:142:2:3",508.702,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:142:7:8",512.331,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM108_BahagialahMereka/GPM108_BahagialahMereka_ly_data.ily:143:2:3",517.721,15.289,""
