"snippet","data_ref","x","y","tied_data_refs"
"cis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:50:18:19",137.822,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:50:24:25",140.765,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:50:28:29",143.194,15.289,""
"cis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:50:32:33",146.589,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:50:40:41",150.795,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:55:2:3",166.195,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:55:8:9",168.624,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:55:14:15",173.65,15.289,""
"cis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:55:18:19",176.498,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:55:24:25",179.295,15.289,""
