"snippet","data_ref","x","y","bar","bar_moment"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:96:13:14",389.998,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:96:18:19",394.981,15.289,"",""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:97:2:3",398.88,15.289,28.0,"27"
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:97:7:8",404.225,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:98:5:6",413.98,15.289,29.0,"28"
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:98:10:11",417.247,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:98:15:16",420.174,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:99:2:3",424.863,15.289,30.0,"29"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:99:6:7",429.376,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:99:10:11",433.3,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:99:14:15",437.412,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:100:2:3",442.101,15.289,31.0,"30"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:100:7:8",449.865,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:101:2:3",454.554,15.289,32.0,"31"
